수험번호,선택과목,문제번호,대분류,중분류,소분류,학생이 쓴 답,정답,배점
141,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
141,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
141,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
141,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
141,공통,10,수학Ⅱ,적분법,속도와 거리,1,4,4
141,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
141,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
141,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,1,5,4
141,공통,14,수학Ⅱ,적분법,정적분 활용,4,5,4
141,공통,15,수학Ⅰ,수열,점화식 문제,1,3,4
141,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
141,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
141,공통,18,수학Ⅰ,수열,수열의 합,39,13,3
141,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
141,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
141,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
141,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
141,미적분,23,미적분,극한,함수의 극한값,1,1,2
141,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
141,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
141,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
141,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
141,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
141,미적분,29,미적분,미분법,역함수의 미분,400,3,4
141,미적분,30,미적분,정적분,정적분과 미분의 활용,102,283,4
142,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
142,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
142,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
142,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,2,1,3
142,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
142,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
142,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
142,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
142,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
142,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
142,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
142,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,1,2,4
142,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,2,5,4
142,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
142,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
142,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
142,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
142,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
142,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,202,4,3
142,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
142,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,811,220,4
142,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
142,미적분,23,미적분,극한,함수의 극한값,1,1,2
142,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
142,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
142,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
142,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
142,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
142,미적분,29,미적분,미분법,역함수의 미분,109,3,4
142,미적분,30,미적분,정적분,정적분과 미분의 활용,935,283,4
143,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
143,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
143,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
143,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
143,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
143,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
143,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
143,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
143,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,5,3,4
143,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
143,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
143,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
143,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
143,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
143,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
143,공통,16,수학Ⅰ,지수와 로그,로그 방정식,429,7,3
143,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
143,공통,18,수학Ⅰ,수열,수열의 합,393,13,3
143,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
143,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
143,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
143,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
143,미적분,23,미적분,극한,함수의 극한값,1,1,2
143,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
143,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
143,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
143,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
143,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
143,미적분,29,미적분,미분법,역함수의 미분,815,3,4
143,미적분,30,미적분,정적분,정적분과 미분의 활용,283,283,4
144,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
144,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
144,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
144,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,5,1,3
144,공통,5,수학Ⅰ,수열,등차수열의 일반항,4,3,3
144,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,4,5,3
144,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
144,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
144,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
144,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
144,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
144,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
144,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
144,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
144,공통,15,수학Ⅰ,수열,점화식 문제,1,3,4
144,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
144,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,334,16,3
144,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
144,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
144,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
144,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
144,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
144,미적분,23,미적분,극한,함수의 극한값,5,1,2
144,미적분,24,미적분,정적분,정적분 계산 문제,4,2,3
144,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
144,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
144,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
144,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
144,미적분,29,미적분,미분법,역함수의 미분,622,3,4
144,미적분,30,미적분,정적분,정적분과 미분의 활용,745,283,4
145,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
145,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
145,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
145,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,2,1,3
145,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
145,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
145,공통,7,수학Ⅰ,수열,수열의 합,1,5,3
145,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
145,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
145,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
145,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
145,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
145,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,2,5,4
145,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
145,공통,15,수학Ⅰ,수열,점화식 문제,4,3,4
145,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
145,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
145,공통,18,수학Ⅰ,수열,수열의 합,830,13,3
145,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,221,4,3
145,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
145,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
145,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
145,미적분,23,미적분,극한,함수의 극한값,1,1,2
145,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
145,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
145,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
145,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
145,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
145,미적분,29,미적분,미분법,역함수의 미분,209,3,4
145,미적분,30,미적분,정적분,정적분과 미분의 활용,51,283,4
146,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
146,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
146,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
146,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
146,공통,5,수학Ⅰ,수열,등차수열의 일반항,2,3,3
146,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
146,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
146,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
146,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
146,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
146,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,1,2,4
146,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
146,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
146,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
146,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
146,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
146,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,48,16,3
146,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
146,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
146,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
146,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
146,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
146,미적분,23,미적분,극한,함수의 극한값,1,1,2
146,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
146,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
146,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
146,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
146,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
146,미적분,29,미적분,미분법,역함수의 미분,692,3,4
146,미적분,30,미적분,정적분,정적분과 미분의 활용,803,283,4
147,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
147,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
147,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
147,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,3,1,3
147,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
147,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,3,5,3
147,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
147,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
147,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
147,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
147,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
147,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,1,2,4
147,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
147,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
147,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
147,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
147,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
147,공통,18,수학Ⅰ,수열,수열의 합,339,13,3
147,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,600,4,3
147,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
147,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
147,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
147,미적분,23,미적분,극한,함수의 극한값,3,1,2
147,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
147,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
147,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
147,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
147,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
147,미적분,29,미적분,미분법,역함수의 미분,515,3,4
147,미적분,30,미적분,정적분,정적분과 미분의 활용,328,283,4
148,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
148,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
148,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
148,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,4,1,3
148,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
148,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,5,5,3
148,공통,7,수학Ⅰ,수열,수열의 합,3,5,3
148,공통,8,수학Ⅱ,미분법,접선의 방정식,2,1,3
148,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
148,공통,10,수학Ⅱ,적분법,속도와 거리,4,4,4
148,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
148,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,2,2,4
148,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
148,공통,14,수학Ⅱ,적분법,정적분 활용,5,5,4
148,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
148,공통,16,수학Ⅰ,지수와 로그,로그 방정식,124,7,3
148,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
148,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
148,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
148,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,80,80,4
148,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
148,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
148,미적분,23,미적분,극한,함수의 극한값,1,1,2
148,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
148,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
148,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
148,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
148,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
148,미적분,29,미적분,미분법,역함수의 미분,3,3,4
148,미적분,30,미적분,정적분,정적분과 미분의 활용,283,283,4
149,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
149,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
149,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
149,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
149,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
149,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,3,5,3
149,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
149,공통,8,수학Ⅱ,미분법,접선의 방정식,1,1,3
149,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,3,3,4
149,공통,10,수학Ⅱ,적분법,속도와 거리,3,4,4
149,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,1,2,4
149,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,1,2,4
149,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
149,공통,14,수학Ⅱ,적분법,정적분 활용,4,5,4
149,공통,15,수학Ⅰ,수열,점화식 문제,3,3,4
149,공통,16,수학Ⅰ,지수와 로그,로그 방정식,7,7,3
149,공통,17,수학Ⅱ,미분법,도함수를 통한 함수 구하기,16,16,3
149,공통,18,수학Ⅰ,수열,수열의 합,13,13,3
149,공통,19,수학Ⅱ,다항식,다항식의 실근 개수,4,4,3
149,공통,20,수학Ⅱ,적분법,정적분과 넓이 계산,661,80,4
149,공통,21,수학Ⅰ,삼각함수,삼각함수 활용,220,220,4
149,공통,22,수학Ⅱ,미분법,삼차함수의 극값과 방정식,58,58,4
149,미적분,23,미적분,극한,함수의 극한값,1,1,2
149,미적분,24,미적분,정적분,정적분 계산 문제,2,2,3
149,미적분,25,미적분,수열의 극한,수렴 조건과 극한값,5,5,3
149,미적분,26,미적분,정적분,회전체의 부피 계산,3,3,3
149,미적분,27,미적분,수열의 극한,점화식을 이용한 극한,3,3,3
149,미적분,28,미적분,정적분,부피와 삼각함수의 극한,4,4,4
149,미적분,29,미적분,미분법,역함수의 미분,655,3,4
149,미적분,30,미적분,정적분,정적분과 미분의 활용,283,283,4
150,공통,1,수학Ⅰ,지수와 로그,로그 함수의 성질,4,4,2
150,공통,2,수학Ⅱ,함수의 극한,함수의 극한값 계산,1,1,2
150,공통,3,수학Ⅰ,삼각함수,삼각함수의 성질,2,2,2
150,공통,4,수학Ⅱ,함수의 연속성,연속의 개념 및 조건,1,1,3
150,공통,5,수학Ⅰ,수열,등차수열의 일반항,3,3,3
150,공통,6,수학Ⅱ,미분법,극댓값과 극솟값,2,5,3
150,공통,7,수학Ⅰ,수열,수열의 합,5,5,3
150,공통,8,수학Ⅱ,미분법,접선의 방정식,5,1,3
150,공통,9,수학Ⅰ,삼각함수,삼각함수의 그래프와 성질,1,3,4
150,공통,10,수학Ⅱ,적분법,속도와 거리,2,4,4
150,공통,11,수학Ⅱ,함수의 극한,이차함수의 최대최소,2,2,4
150,공통,12,수학Ⅱ,미분법,접선과 수선의 성질,5,2,4
150,공통,13,수학Ⅰ,삼각함수,삼각비를 이용한 기하 문제,5,5,4
